cycle	pop	tcycle	o	zb	za	wb	wa	s	dz0	dz1	dz2	dz3	dz4	dz5	dz6	dz7	dz8	dz9	dz10	dz11	dz12	dz13	dz14	dz15	dz16	dz17	dz18	dz19	dz20	dz21	dz22	dz23	dz24	dz25	dz26	dz27	dz28	dz29	dz30	dz31	dz32	dz33	dz34	dz35	dz36	dz37	dz38	dz39	dz40	dz41	dz42	dz43	dz44	dz45	dz46	dz47	dz48	dz49
96	2	74956	0	0.112117	0.119595	0.993735	0.992874	-0.000865894	0.00642061	0.00213586	-0.00776101	-0.00482209	-0.00272822	-0.00429696	0.00868209	-0.00479162	0.00847854	0.00182225	-0.0037289	0.00500585	0.00437821	0.00183823	0.00113932	0.00255992	-0.00240106	-0.00109263	-0.00156452	0.005773	-0.00227409	-0.00907534	0.00704001	-0.00287949	-0.00484809	-0.00410054	-0.0014766	-0.00269325	0.00692158	0.0126324	-0.00230989	-0.00245443	9.37578e-05	0.00157392	-0.0110345	-0.00270124	0.0142786	-0.00123754	0.00272433	0.00431656	0.00483375	-0.00453598	-0.00151494	-0.00176934	-0.00343998	0.00165549	-0.00328554	-0.0032492	-0.0084731	0.00529142
96	2	76948	0	0.119595	0.119074	0.992874	0.992936	6.21536e-05	0.000644963	0.00168977	0.000993958	0.000872636	0.00288403	0.000220836	0.00375473	-0.000819646	-0.00120684	-0.00189124	-0.00389882	0.00246726	0.00325148	0.00058879	0.000921843	0.00373263	-0.00201816	0.00187074	-0.00176052	0.000495589	-0.000444091	-0.00318944	-0.00289323	-0.000489878	-0.000521198	0.00139973	-0.00042228	-0.00202523	-0.000991141	0.0022237	-0.0016119	0.00320694	-6.35579e-05	-0.00142857	-0.00365594	0.000104017	-0.00370257	0.00152347	-0.00186227	-0.000831706	-0.00269951	-0.000369505	0.000845463	0.00191723	-0.00152255	0.00203295	-0.000635954	0.00440419	0.00113273	-0.00225079
96	2	84669	0	0.119074	0.119273	0.992936	0.992912	-2.37855e-05	-0.000669679	0.000641999	-0.000217894	0.00038073	0.000126735	-0.000446666	-0.000186723	-0.00082397	-0.000188835	0.000272665	0.000743072	-0.000135457	2.82859e-05	0.00107913	0.000860961	-0.000470313	0.000239479	-0.000300575	0.00036464	-0.000420117	4.45257e-06	-0.000363509	7.01951e-05	0.00057466	-0.000104421	-2.59802e-05	0.000416144	-0.000415176	0.000364621	-0.000381889	3.95389e-05	5.92871e-05	0.000164413	-0.00015588	1.45912e-05	0.000155196	0.000593732	-9.78543e-05	0.000186464	-0.000276793	-8.76801e-05	0.000320446	0.000613877	0.000261195	-5.98738e-05	0.000184237	0.000146375	-0.000658781	0.000657264	-0.000157191
96	2	99396	0	0.119273	0.112999	0.992912	0.993636	0.000728939	0.00281168	-0.00296215	0.00347386	0.00427327	-0.0015643	0.00108713	-0.00124671	-0.000232314	0.00309656	-0.00135341	-0.00205408	-0.000805533	-0.00084146	0.00166189	-0.000816093	0.00737018	-0.000916224	0.00327828	0.00144735	-9.79065e-05	0.000441626	0.00113212	0.00195718	0.00134094	0.000377052	0.00304693	-0.00162679	0.00251777	-0.00159473	-0.00621892	6.68638e-05	0.00203508	0.00356862	-0.000445271	-0.00110865	-0.00319311	-0.0050832	0.00223848	0.000397333	-0.000615485	-0.0044433	0.00289059	-0.00282249	0.00567069	-0.000210779	-0.00178274	0.00395551	-0.00516373	0.00311929	-0.000350877
97	1	15051	0	0.107445	0.1018	0.994244	0.994832	0.00059083	0.00920466	0.00461485	0.00567905	0.0102444	-0.0053652	-0.0087529	0.00484298	-0.00613502	0.00401354	-0.00652636	-0.00224197	0.00355083	0.00418596	-0.0120173	-0.00285953	-0.00130345	0.0049024	0.000941486	0.00655378	-0.00242643	-0.00869483	0.00145475	-0.0111187	-0.00134874	0.000590159	0.0122994	-0.00489202	-0.00492479	-0.00142254	-0.00635149	-0.00105911	-0.00223993	0.00755327	-0.000802104	0.00540381	0.0035749	0.011913	0.00582905	0.00542158	0.00216641	-0.00463144	0.00719804	0.00586556	-0.00184928	0.00181666	-0.00531626	0.00123608	-0.00684249	-0.0065117	-0.0051383
97	1	33504	0	0.1018	0.104623	0.994832	0.994542	-0.000291414	0.00184904	-0.00186488	0.00174195	-0.00317497	7.83965e-05	-0.00216021	-0.000227639	-0.00193156	-0.00216635	-0.000801249	0.00236138	-0.00101674	0.00307351	-0.00166277	0.000207111	0.00198281	0.00124825	-0.00436492	-0.000691546	-0.00265213	0.00236976	-0.0032271	-0.00366293	0.00328879	-0.00317057	0.000650661	0.00227506	0.00201004	-0.00310718	-0.000898234	0.0014061	0.00311289	-6.52685e-05	-0.00187072	-0.000383385	0.000602209	0.000224756	0.00201498	0.00239907	0.00425285	-0.000139991	0.000285902	-0.00175954	-0.000844877	0.00168066	0.00202343	-0.00279945	-0.00164742	0.000723216	0.000187068
97	2	1005	0	0.112999	0.115334	0.993636	0.993371	-0.000266548	7.40659e-05	0.0032767	0.000489882	-0.00508795	0.00217567	0.00448353	-0.00610505	0.00271814	0.000125018	0.00466153	-0.00207797	-0.00456364	-0.00188294	0.00378968	-0.00135245	0.00176839	-0.00399102	0.00379933	0.00321966	0.00602754	0.00141508	0.000495716	-0.00223169	-0.00300605	-0.0109212	0.000350426	-0.00264878	-0.00865389	0.00518519	-0.00961493	0.0011268	0.00597383	-0.0049954	0.00309627	0.0020735	-0.0025009	0.00581074	-0.0029796	0.004369	0.0109702	-0.00580715	0.00665981	-0.00843628	0.00176473	-0.000304064	-0.00255434	-0.00113527	0.00377164	-0.00897626	0.0152217
97	2	4659	0	0.115334	0.11668	0.993371	0.993216	-0.000156076	-0.000172411	0.0013493	0.000214257	0.00326387	-0.000744192	-0.00295234	-0.00136619	0.00150355	-0.00196073	0.000673884	0.00289518	0.00137661	0.00221003	0.00120106	0.00242746	0.000640661	0.000469136	0.00197808	-0.00629442	-0.00458291	0.00261158	0.00228013	-0.000202009	-0.00315539	0.00322026	0.00185876	-0.00127722	0.00188954	-0.00339508	0.00273311	0.000341987	-0.00156526	-0.000940333	-0.00225988	-0.000643987	7.61189e-05	0.00121218	0.00424066	0.00580236	0.00213473	0.000685926	0.00159898	-0.00180797	0.0021097	-0.00147796	0.00130693	-0.00146358	0.00292481	0.00129803	0.000697019
97	2	8573	0	0.11668	0.116867	0.993216	0.993194	-2.18703e-05	-0.000293209	1.77316e-05	0.000393762	0.00167363	-0.000322248	-0.000101843	-0.000438222	0.000186255	0.000666701	0.000509556	-0.000103104	0.000870308	0.000733589	-0.00112179	0.000386906	0.00076582	-0.000266361	-0.000897285	-0.000661893	0.000343467	0.000616444	0.00129176	0.000628654	0.000457493	-2.28992e-05	0.00178978	-0.000241485	-0.000415264	0.00116202	8.62988e-05	0.000876906	-1.44538e-05	0.000306153	-0.000575958	0.000358538	-0.000320616	0.00051996	0.000229133	-1.17886e-06	0.00141018	0.000549927	0.000681354	0.000952558	-0.000110216	0.000683817	-0.00134683	0.000193226	-2.81422e-05	-0.000275587	0.000711224
97	2	23879	0	0.116867	0.116889	0.993194	0.993192	-2.58324e-06	0.00030068	-0.000753972	-0.000468614	0.000370842	0.00044276	0.000607441	-0.000679649	6.01096e-05	0.000360115	0.000326789	0.000772391	-0.000416715	-0.00048386	0.000297717	-0.000186955	-0.000352471	-0.000774624	-9.55559e-05	-3.71009e-05	4.4565e-06	0.00054195	-0.000139947	-0.000351982	8.4589e-05	-0.000122663	7.15733e-05	-0.000146171	0.000120038	-0.000134309	0.000439048	-0.000663232	-0.000125782	0.000405265	0.000196033	0.000463926	0.00028746	-0.000296868	-0.000902185	6.22564e-05	-0.00026561	-1.68205e-05	-0.000665645	0.000343439	0.000735492	-5.09726e-05	8.59813e-05	-0.000647998	-2.25863e-05	-4.14425e-05	-2.68996e-05
97	2	38098	0	0.116889	0.117106	0.993192	0.993167	-2.53625e-05	-0.000221076	0.000576222	-0.000478618	-0.000208089	9.8272e-05	-0.000374544	-6.10857e-05	-0.000151305	-0.000403096	-0.000385857	-1.14292e-05	-0.000616315	0.000162416	0.000371599	-0.000227274	0.000367668	0.00100388	-0.000367845	-0.000198648	9.22516e-05	0.000168728	-0.000861891	0.000203324	-0.000212854	0.000454646	-0.000122781	-0.000131187	-0.000431125	0.000155357	-0.00038086	-0.000218955	-0.000192217	-0.00016147	-0.000244044	0.000296225	0.000670398	0.000585758	0.000339985	0.000580185	-0.000506688	0.000288825	0.000924085	0.000521828	8.21543e-05	-0.000451743	0.00037045	0.000225151	-0.000362974	2.29503e-05	0.000746397
97	2	42861	0	0.117106	0.116526	0.993167	0.993234	6.76932e-05	-0.000230515	0.000287405	0.000104327	-0.000404029	0.000214158	0.00010998	9.10932e-05	-0.00114881	0.000583556	0.000726845	-0.000199849	-0.00207149	0.000502965	-0.00028371	0.000456649	-0.000846407	-0.000138236	-0.00232679	-0.000395611	0.000194593	-0.00060492	0.000830331	-0.000180579	-0.000469708	-0.00126052	-0.00158706	-0.000429592	-0.000657879	0.00137978	-0.00304008	0.00125951	-0.000122654	-0.000235257	0.00131124	0.000859556	0.0013143	-2.75838e-05	0.000499381	4.69319e-05	-0.00140068	-0.00170522	0.000202951	0.000229672	-0.000487669	0.00182772	0.00200028	0.00106636	0.00108697	-0.000208005	0.00173678
97	2	64820	0	0.116526	0.117953	0.993234	0.993068	-0.00016721	-0.000980204	-0.00105199	-0.000670456	-0.00137604	0.00244607	0.00031915	0.000291557	-0.000508925	0.000791763	0.0002087	0.000112785	0.000541372	-0.00104487	0.000862611	0.00103405	-0.000618538	0.000960813	-0.000102057	-0.000821775	0.00113514	0.000539374	-0.0010132	-0.000176095	0.000508401	0.000638246	-4.23863e-05	0.000878414	-0.00197461	-1.59622e-05	0.00155498	0.001316	8.85761e-05	0.00193348	-0.000129102	0.00040172	-0.00082692	-0.000409937	0.00146309	-0.000429846	0.000755919	-0.000463715	0.000323167	-0.000637508	-0.00141511	0.00125721	-0.000959685	0.000382786	0.000184387	0.00244303	0.000117791
97	2	74786	0	0.117953	0.117742	0.993068	0.993092	2.47987e-05	-0.0017967	-0.000870726	0.000646326	0.00149658	-0.000369895	-0.00102179	0.000230866	0.00181986	-0.000860321	8.47648e-05	0.00130406	-0.00095052	-2.97759e-05	-0.00104676	-0.000928999	0.00043463	-0.000506705	-0.000859185	-0.00224056	0.00167063	-0.00124279	0.00151764	-0.000395942	0.00275735	0.00074619	-0.00101237	-0.000441159	0.000174285	0.000923048	7.60292e-06	0.000539279	0.00396036	-0.000325059	0.000146797	0.00109687	0.000751973	-0.00319191	-0.00178478	0.000165381	-0.00158226	0.00128144	0.000877996	-4.34167e-05	-0.000800388	-0.00125812	0.000281898	0.00125159	0.001744	-0.000429445	4.25572e-05
97	2	93540	0	0.117742	0.115363	0.993092	0.993368	0.000277386	-0.00170351	0.00182652	-0.000369689	0.000528853	-0.00265917	-0.00119655	0.00152336	0.00208772	-0.000154212	0.00145537	-0.00081864	0.00100732	0.00065867	-0.000275266	0.00162031	-0.000851217	0.0017529	-6.55282e-06	0.000500662	-0.000862661	-0.0014031	0.00032218	0.00082422	0.000673612	0.00114045	0.000716429	-0.00184858	-0.00104388	0.000210924	0.000296945	0.00150745	-0.000482288	-0.000750263	0.00210949	0.00122807	0.00103899	-0.0014601	-0.000120773	-0.00156381	-0.000726573	0.00106558	-0.000121543	0.00160935	-0.000425813	0.000248597	0.000565347	0.00388196	0.000975424	-0.000837158	1.46451e-05
98	1	9737	0	0.104623	0.100107	0.994542	0.995002	0.000462385	0.000594192	-0.00134283	0.000619805	0.000136134	0.00450687	-0.00256994	0.00642922	-0.000367802	-0.00413551	-0.000812449	-0.0051832	0.00251527	-0.00303239	-0.00502095	0.0018001	-0.00612656	0.00108259	-0.0053747	-0.000396239	0.00470671	-0.00131628	-0.00122116	0.00173463	1.43622e-05	0.00498236	-0.00222431	0.00273694	0.00339171	0.00985913	-0.000201877	-0.00124528	0.00177102	-0.00445788	0.00228213	-0.000106359	0.00107577	-0.00101729	-0.00150322	0.00471974	-0.00307922	-0.00329788	-0.00339811	-0.00346779	-0.00492045	0.000233868	0.00198079	0.00290899	-0.00400487	-0.00227957	0.00282736
98	1	27056	0	0.100107	0.100117	0.995002	0.995001	-9.54752e-07	-0.00109345	0.000419551	0.0037249	-0.000589942	-0.000191602	-0.00228504	-0.00291151	0.00652185	0.00393134	0.00201731	0.00373621	-0.000762246	0.000391821	-0.00547091	-0.00065964	-0.00133362	0.00356011	-0.00144388	-0.00419901	-0.00180091	-0.000237135	0.00640644	0.00228445	-0.00862224	0.00146981	-0.00603994	-0.00460398	-0.00500946	0.000243313	0.000730874	-0.0079751	-0.000572374	0.000720886	-0.00387467	9.51343e-05	0.00202035	-0.0014947	-0.0029878	0.000965706	-0.00097255	0.0047347	-0.000802967	-0.00294728	-0.00451202	0.00438786	-0.0040141	-0.00579307	0.00215517	-3.76354e-05	-0.00123192
98	1	28437	0	0.100117	0.0967385	0.995001	0.995332	0.000332593	0.00701113	-0.00389741	-0.00565538	-0.0100527	-0.0108318	0.000219016	-0.00232667	0.00484793	0.00338869	0.000917435	-0.00767587	-0.00118266	-0.00228959	0.00195115	-0.00561841	-0.0047486	-0.00830931	-0.00121195	0.00476611	0.00131966	-0.00228448	-0.00564403	0.00708906	-0.0032982	-0.00378154	0.00108437	0.00243252	0.00752022	0.0091659	0.00523252	-0.00916106	-0.00216297	-0.000272856	0.00531695	-0.00846327	-0.000895834	-0.000228579	-0.000559771	-0.00516788	0.00135984	0.000566249	-0.000431092	-0.00580981	-0.000146601	0.00629692	-0.00369002	0.0103192	-0.00365914	-0.00208314	-0.000709924
98	1	29043	0	0.0967385	0.0964613	0.995332	0.995358	2.67758e-05	-0.000227678	-8.87311e-05	-7.55306e-05	-0.00027477	0.000346442	0.000942077	-0.000291517	0.000668852	4.69015e-05	0.000528432	-3.67612e-05	5.01773e-05	-0.0006101	-0.000440896	0.00029367	0.000126893	-0.000686001	0.000806986	1.40519e-06	0.000615031	-0.00078989	7.55537e-05	-0.000463006	0.000566395	0.000694263	0.000722624	-6.61726e-05	-0.000273843	-6.66783e-05	-0.000406171	-0.000498755	0.000348016	-0.000346896	-0.000221122	0.000120325	0.000636961	-0.000348576	-0.000407443	0.00011509	-7.22544e-05	0.000185018	-0.000134371	0.000530199	-4.24168e-05	-3.4016e-06	0.000164041	-0.000149555	0.000673693	-0.00066935	0.000198978
98	1	34479	0	0.0964613	0.0965061	0.995358	0.995354	-4.31929e-06	-0.00222552	0.000615094	-0.00144334	0.000409378	0.000383942	-0.000274107	0.00130514	-3.63448e-05	0.00023256	-0.00334265	-0.000435344	0.00349983	0.00141941	-0.000300462	-0.000810869	0.000763475	0.000264345	-9.42211e-05	0.00099024	0.00152847	-0.000109493	-0.00224436	0.000669544	-0.0013995	0.000391073	0.00189536	6.35969e-05	0.0012303	0.00116254	0.00130244	-0.000307774	-0.00194145	-0.000424454	-0.000160507	0.00112868	0.0011368	-0.00192999	0.00264277	-0.000955555	0.0014629	0.00185905	0.000817437	-0.000640138	-0.00105399	-0.00382314	0.00174578	0.00104107	-0.00198048	-0.000618161	0.000498628
98	1	42964	0	0.0965061	0.0952605	0.995354	0.995473	0.000119438	-0.00113249	-0.00208878	-0.000758787	0.000397006	0.000386935	0.00036786	0.000430896	-0.000272726	0.000476696	0.0013732	-0.00151143	0.00130728	-1.39906e-06	-0.000893152	-0.00051465	-0.000131658	-0.000625283	0.000234708	0.00165106	0.00209927	9.62594e-05	-0.00121807	-0.0011304	-0.000192974	-0.00108856	0.00146885	-0.00219784	-0.000914526	0.00092789	0.00187196	0.00240289	-0.000319739	0.000738869	0.000175014	0.000230498	0.000298837	-0.00154919	0.000427117	0.00214958	0.000138249	-0.000581843	-0.000349066	-0.00215905	-0.00370349	-0.00115321	0.00073232	0.000523112	-0.000351242	0.000479993	0.000526171
98	1	46603	0	0.0952605	0.0939887	0.995473	0.995593	0.000120356	-0.00119085	0.0044384	-0.00110558	-0.00271973	0.00125515	-0.00641203	0.00141872	-0.00195676	-0.000150137	-0.000720466	-0.000608195	-0.00391113	0.000679518	0.00116579	0.00230695	-0.0016336	-0.00466907	-0.00363253	-0.0045426	-0.000986607	-0.00152089	0.00192948	0.0061827	-0.00329426	0.00124832	-0.00138841	-0.00208435	-0.00422528	-0.0071496	0.00215559	-0.00952481	0.000567296	-0.000120038	2.69457e-05	-0.00765841	-0.00136364	0.00502304	0.00612754	0.00332844	0.00120882	-0.00584703	0.00390599	-0.00524706	-0.00137421	0.0031671	-0.000481284	0.00266153	0.00465364	0.00319065	-0.00258887
98	1	48464	0	0.0939887	0.0940808	0.995593	0.995584	-8.66344e-06	-4.11944e-05	0.000145153	9.49668e-05	0.000169355	-7.12214e-05	0.00010678	0.000381809	7.7469e-05	9.55874e-05	-6.39854e-05	-4.33582e-06	8.28719e-05	-0.000195147	0.00013911	-0.00032741	-1.3119e-05	0.000145256	-3.28891e-05	0.0001027	-0.000187793	1.14218e-05	0.000163752	-0.000114869	-0.000304241	-0.000157355	-7.45249e-05	0.000125015	-2.58264e-05	-7.59661e-05	3.36722e-05	0.000260829	0.000190291	5.48266e-05	0.00010401	-2.89913e-05	0.000144608	-0.000140577	6.9097e-05	0.000117892	0.000250373	-0.000228263	-0.000252282	0.000180283	-6.33257e-05	0.000312041	0.000131467	-0.000179662	5.56102e-05	0.00025315	-3.44357e-05
98	1	51254	0	0.0940808	0.100066	0.995584	0.995006	-0.000580845	0.00365563	0.000216695	0.00225873	-0.00468305	-0.00616758	0.000787049	0.000296396	0.0043429	0.00535278	0.000761815	-0.0026806	0.00417933	0.00967559	-0.00237149	0.00495551	-0.00609481	0.0175372	-0.00568862	0.00110587	0.00179863	-0.0056714	0.0057999	0.00434823	-0.0107102	0.00632097	0.00964813	0.00722895	-0.00160144	-0.00443155	-0.00183583	0.00471551	-0.0132241	-0.0042542	-0.0132227	-0.00210965	0.0117616	-0.00700336	0.0101435	0.00407182	-0.00360933	0.00507288	-0.00488618	-0.0116061	0.00665283	0.00381329	-0.00346703	-0.0146159	-0.00171515	0.00511831	-0.00379548
98	1	56070	0	0.100066	0.0971358	0.995006	0.995293	0.00028897	-0.000585525	0.00149803	-0.00178917	0.0035855	-0.00211548	-0.00172849	-0.00051853	-0.00587019	-0.00374557	-0.00135541	0.000652171	0.00161159	-0.00307832	0.000946416	0.000713245	0.000717248	-0.00225986	0.000208288	0.000597343	0.00466856	-0.00382529	0.00397257	0.00247286	0.00359751	-0.00503992	0.00404971	0.00233998	0.00451533	-0.000868191	-0.00395466	0.0011982	-0.00232397	-0.00059476	-0.00376081	-0.00247847	-0.00098782	-0.000827738	0.00239187	0.00381298	0.000251367	-0.00566681	0.00404036	0.00025165	-0.00210175	0.000391702	0.000562701	-0.00193639	0.000130648	0.00359172	-0.00533762
98	1	57061	0	0.0971358	0.0936016	0.995293	0.995629	0.000337108	0.000842816	-0.000174015	-0.00280528	0.000892102	0.00427704	0.000739547	0.00032017	-0.00155961	-0.00263718	-0.00406319	-0.000615691	-0.0015287	0.00245584	0.00362869	0.000397275	-0.000186836	0.000388605	0.0018856	0.00489882	0.00147073	-0.00191944	-0.000265537	0.00327888	-0.00379808	-0.00418049	-0.00354107	0.00135797	0.0016627	0.000141139	-0.00466356	0.00114246	0.00277312	0.00239457	0.00301346	0.00275436	-0.000842519	-0.00355273	0.00336946	0.00233977	-0.00494613	0.000326017	0.00300569	-0.00206905	-2.63497e-05	0.00256593	-0.00155345	-0.000105077	0.00122591	-0.00279103	-0.000199933
98	1	58419	0	0.0936016	0.0915763	0.995629	0.995816	0.000187541	-0.00715268	0.00145263	6.13866e-05	0.00676025	-0.00502138	-0.0021556	-0.00112035	0.00232575	0.00873145	-0.00419706	-0.00366319	0.00709387	0.00160205	-0.00355196	0.00246451	0.00716689	-0.00546396	0.00519752	0.00461964	-0.00517453	0.00235935	-0.00420181	-0.00627033	0.00920258	-0.0059003	-0.000614653	0.00262587	-0.00163229	0.000440978	0.000926705	0.0028931	0.00566685	-0.000819504	0.00640999	0.00139774	-0.00247796	0.00479613	0.0021805	0.00229162	-0.00727795	-0.000902785	-0.00184807	-0.00680558	0.0051991	0.00707242	0.00353293	-0.0078238	0.00033792	0.00575961	0.0035874
98	1	60569	0	0.0915763	0.0920282	0.995816	0.995774	-4.14834e-05	-0.000143326	0.000206634	0.00230194	0.00129214	0.00107972	0.000497583	0.000344107	-0.000620786	0.000190258	0.000674532	-0.000389291	0.000438495	-0.00209045	0.000403014	-0.000144261	0.00233042	0.0012026	0.00113965	0.00167645	0.00308238	0.00340514	0.00158781	0.000576215	0.00107634	-0.00236967	-0.00143959	-0.00077692	0.00127201	0.0030381	-0.00350482	-0.00118566	0.00246121	-8.9545e-06	0.000585244	0.00144964	-0.00063284	-0.00295416	-0.00139666	0.00257962	-0.00182441	-0.00176587	0.000599505	8.52883e-06	0.0004224	-0.00205314	0.000932988	0.000804444	0.00131792	0.000358115	0.00215606
98	1	79212	0	0.0920282	0.0899111	0.995774	0.995966	0.000192608	0.0057872	-0.00436724	-0.00484426	-0.000583322	0.00406576	-0.000397209	-0.00118121	-0.000106154	-0.00888291	0.00153925	0.00391163	-0.000676205	-0.00808843	-0.00200201	0.00369859	-0.00320988	-0.00679222	-0.000221914	0.00344403	-0.00188128	-0.00722514	0.00461867	0.00330397	-0.00292997	-0.00105375	-0.00558176	0.000697724	0.00239691	0.00371432	0.00160445	0.00168456	-0.000405835	0.00375121	0.000994017	0.00427739	0.00573304	0.00112828	-0.00603412	-0.00997908	0.00109781	-0.000612643	0.00655666	-0.00422305	0.000967582	0.0010487	-0.00499464	-0.00798933	0.00431943	0.00347407	0.000828173
98	1	85262	0	0.0899111	0.0898731	0.995966	0.99597	3.41823e-06	-8.1434e-05	-4.45222e-05	-1.54878e-05	5.29411e-05	3.27912e-05	8.66939e-05	4.36001e-05	-6.22801e-06	-1.02683e-05	-9.65548e-06	5.48994e-05	-6.12822e-05	-3.43271e-05	-3.46019e-05	1.56578e-05	1.42725e-05	1.12971e-05	-1.21583e-05	1.35013e-05	8.67548e-05	2.33125e-05	-2.47576e-06	-1.19457e-05	-1.17603e-05	9.59212e-06	-3.111e-05	-2.82141e-05	-9.76039e-05	1.2671e-05	-1.62693e-05	4.44415e-05	1.7728e-05	1.52639e-05	-1.77563e-05	1.39159e-05	-1.24794e-05	5.80381e-05	2.5372e-07	2.9598e-05	2.78543e-05	1.85561e-05	-3.26957e-05	-4.27705e-05	-1.39766e-05	6.45823e-06	-3.58987e-05	2.19434e-05	-1.42733e-05	-4.6164e-05	3.66052e-05
98	1	86476	0	0.0898731	0.0903659	0.99597	0.995925	-4.44129e-05	-0.000217299	-0.000287796	-0.000306357	-4.81277e-07	0.000134025	-0.000698926	-0.000335102	0.000517678	0.000466184	6.24524e-05	-0.000421814	-0.000112593	-2.64561e-06	-6.69044e-05	0.000388356	-0.000213813	0.000330167	0.00032933	0.00043358	-0.000741015	1.65644e-05	-0.000277502	0.000285378	-0.000299965	-0.000426099	0.000842403	0.000173474	0.000370118	-0.000281156	0.000205862	0.000174522	-9.98299e-05	-0.000312306	-0.000466973	-0.000469724	0.000888971	0.000358228	-0.000157617	-0.000234184	-0.000387819	3.38117e-05	0.000133533	-0.000573113	-0.000436295	0.000231481	5.58529e-05	-0.000447001	-1.7859e-05	-1.41278e-05	0.000592143
98	1	93838	0	0.0903659	0.0905372	0.995925	0.99591	-1.54941e-05	-0.000367029	0.00096766	-0.000449833	0.00125352	0.00106013	-0.00141562	-0.00112243	7.22763e-05	0.000213854	0.000110541	0.000530937	-0.00126014	0.00191455	0.00128996	-2.22881e-06	0.000851909	0.000155096	0.00235299	6.01451e-05	0.000478358	0.00034905	-0.00043694	0.000970523	-0.00184024	-0.00072904	-0.000187362	8.18374e-05	-0.00144182	-0.000204585	0.000820724	-0.00207185	0.00143281	0.0013947	-9.09353e-06	3.62731e-05	0.000272018	-0.0010863	-0.000574182	0.000822624	0.00157307	-0.000491782	0.000932536	-0.000286766	0.000541567	-8.80684e-05	-0.000375748	-0.000205119	0.000435641	-0.00177379	0.000738945
98	2	2273	0	0.115363	0.117196	0.993368	0.993156	-0.000213215	-0.00101696	0.000184807	-0.00130711	0.0013559	0.00141976	0.000143835	0.00126982	-0.000571206	-0.000196262	0.00224639	-0.000303077	0.00105681	0.00270725	-0.00101441	0.000279799	-0.0014526	0.00168486	0.00182254	-0.000587091	-0.000222378	0.0019603	0.00135607	0.00313226	-0.000209594	0.00045977	0.00244367	0.000143865	0.000803958	0.000472188	-0.000380222	0.000718341	-0.00159078	-0.00107879	-0.00120476	-0.00154876	0.000137149	0.00116812	0.000856351	0.00252612	0.000445225	-0.000508826	4.29774e-05	-0.000259708	-0.000311996	-0.000363379	-0.00116959	-5.13928e-05	-0.00266517	-0.00163249	-3.86505e-05
98	2	3804	0	0.117196	0.11231	0.993156	0.993713	0.000560912	0.00760895	-0.00561771	-0.0121499	0.00883964	-0.0115877	0.00312262	-0.00576262	0.000839465	-0.00486508	-0.0070087	0.0015753	0.000962552	-0.0026058	-0.00495592	-0.0066773	0.00608486	0.00329939	0.000175048	0.000617167	-0.00801844	-0.0131375	-0.00029931	0.000523265	-0.0125528	0.0146637	0.00212641	-0.00283184	0.002794	0.0063035	-0.0133367	0.00718845	0.00355707	0.000110415	0.00544602	0.00189295	0.00191596	9.4737e-05	0.00162349	-0.00700689	-0.010866	0.00421602	-0.000405921	0.00746084	0.00316171	-0.0025585	-0.00447826	0.00392244	-0.000744252	-0.00453536	-0.00224401
98	2	8938	0	0.11231	0.112212	0.993713	0.993724	1.09392e-05	8.11088e-05	0.000320819	4.0688e-05	-6.36673e-05	0.000110248	9.50869e-05	-6.28774e-05	0.000107092	-5.08542e-05	-1.83762e-05	3.50415e-05	-0.000168664	-6.28893e-05	1.09134e-05	6.92697e-05	0.000109911	3.14057e-05	-3.44874e-05	-3.17336e-06	4.69321e-05	4.5689e-05	4.98525e-05	0.000164148	7.11463e-05	1.86717e-05	-0.000166819	-6.83142e-05	1.33309e-05	-0.000115846	0.000126765	-5.52021e-05	8.95839e-05	0.000108782	6.42439e-05	-0.00010947	2.31188e-05	-8.00478e-05	5.2274e-05	2.10539e-05	2.37725e-05	0.000177107	3.0581e-05	8.82377e-05	8.35241e-05	-3.77884e-05	-9.39041e-05	5.84582e-05	8.85513e-05	-0.000175238	0.000208199
98	2	10154	0	0.112212	0.112135	0.993724	0.993733	8.66365e-06	-0.00166312	0.0024289	0.00129208	0.000532519	-0.000186178	-0.000201615	-0.00170136	-0.000981854	0.000210412	0.000344672	0.00028969	-0.000116757	0.00178885	-7.81663e-05	-0.000967435	0.00208174	-0.00140731	-0.000213123	-0.00128705	-0.000330891	-0.00100927	-0.000452798	0.00107722	-0.00108683	0.00126797	0.00070588	0.00130536	-0.000182979	-0.00181141	0.000510079	0.0026164	0.000538343	0.000294533	-0.000371555	0.000746017	0.000149905	3.1384e-05	0.00236735	-0.0011932	0.00173911	0.000788628	-0.00135602	-0.00245175	-0.000155061	-0.00042425	-0.000328048	0.000931245	0.000578762	0.0015331	0.000921446
