cycle	pop	tcycle	o	zb	za	wb	wa	s	dz0
60	1	67615	0	0.00805333	0.00356531	0.999968	0.999994	2.60727e-05	0.00448802
60	1	69618	0	0.00356531	0.0141491	0.999994	0.9999	-9.37383e-05	-0.0105838
60	1	78263	0	0.0141491	0.00495179	0.9999	0.999988	8.78422e-05	0.0191009
60	1	80518	0	0.00495179	0.00132761	0.999988	0.999999	1.13789e-05	-0.0062794
60	1	93126	0	0.00132761	0.0345603	0.999999	0.999403	-0.000596146	-0.0332326
60	1	95188	0	0.0345603	0.0189792	0.999403	0.99982	0.000417187	0.0535395
60	2	7611	0	0.000970996	0.0168326	1	0.999858	-0.000141187	-0.0178036
60	2	15377	0	0.0168326	0.0126902	0.999858	0.999919	6.11501e-05	0.00414244
60	2	17564	0	0.0126902	0.0025173	0.999919	0.999997	7.73548e-05	0.0152075
60	2	20385	0	0.0025173	0.0175184	0.999997	0.999847	-0.000150267	-0.0200357
60	2	26503	0	0.0175184	0.000336825	0.999847	1	0.000153402	0.0171816
60	2	32548	0	0.000336825	0.00470484	1	0.999989	-1.1011e-05	-0.00436801
60	2	36220	0	0.00470484	0.0237483	0.999989	0.999718	-0.000270887	-0.0190435
60	2	38718	0	0.0237483	0.00203254	0.999718	0.999998	0.000279965	0.0257809
60	2	58050	0	0.00203254	0.00208433	0.999998	0.999998	-1.06606e-07	5.17898e-05
60	2	60075	0	0.00208433	0.00521564	0.999998	0.999986	-1.14292e-05	-0.00729997
60	2	65100	0	0.00521564	0.0259929	0.999986	0.999662	-0.000324161	0.0312085
60	2	67347	0	0.0259929	0.00955416	0.999662	0.999954	0.000292217	-0.0164387
60	2	67443	0	0.00955416	0.00665604	0.999954	0.999978	2.34899e-05	-0.0162102
60	2	68082	0	0.00665604	0.00414606	0.999978	0.999991	1.35566e-05	0.0108021
60	2	70278	0	0.00414606	0.0391923	0.999991	0.999232	-0.000759136	0.0350463
60	2	72658	0	0.0391923	0.0182496	0.999232	0.999833	0.000601677	-0.0574419
60	2	94367	0	0.0182496	0.00859919	0.999833	0.999963	0.000129559	0.0268488
61	1	10493	0	0.0189792	0.0226929	0.99982	0.999743	-7.73745e-05	-0.0416721
61	1	24668	0	0.0226929	0.0201498	0.999743	0.999797	5.44766e-05	0.0428427
61	1	30262	0	0.0201498	0.0380841	0.999797	0.999275	-0.000522055	0.0179343
61	1	36429	0	0.0380841	0.0356963	0.999275	0.999363	8.80892e-05	-0.00238777
61	1	37313	0	0.0356963	0.0119082	0.999363	0.999929	0.000566371	-0.0237881
61	1	46579	0	0.0119082	0.0215887	0.999929	0.999767	-0.00016212	-0.0334969
61	1	62533	0	0.0215887	0.0123747	0.999767	0.999923	0.000156481	0.0339633
61	1	62721	0	0.0123747	0.00563059	0.999923	0.999984	6.07163e-05	-0.00674408
61	1	73764	0	0.00563059	0.00114555	0.999984	0.999999	1.51957e-05	-0.00448503
61	2	8970	0	0.00859919	2.95638e-05	0.999963	1	3.69733e-05	-0.00856963
61	2	9343	0	2.95638e-05	0.00664173	1	0.999978	-2.20556e-05	0.00661217
61	2	12326	0	0.00664173	0.0278431	0.999978	0.999612	-0.000365496	-0.0344848
61	2	15978	0	0.0278431	0.0152194	0.999612	0.999884	0.000271842	0.0430625
61	2	17215	0	0.0152194	0.0108843	0.999884	0.999941	5.65815e-05	-0.00433501
61	2	22093	0	0.0108843	0.00776922	0.999941	0.99997	2.90545e-05	-0.0186536
61	2	40372	0	0.00776922	0.0126231	0.99997	0.99992	-4.94903e-05	-0.00485393
61	2	50832	0	0.0126231	0.00478863	0.99992	0.999989	6.82087e-05	0.00783451
61	2	60031	0	0.00478863	0.000700124	0.999989	1	1.12205e-05	0.0040885
61	2	67867	0	0.000700124	0.0129993	1	0.999916	-8.42426e-05	0.0136995
61	2	69997	0	0.0129993	0.00125965	0.999916	0.999999	8.37014e-05	-0.0117397
61	2	74189	0	0.00125965	0.0140652	0.999999	0.999901	-9.8117e-05	-0.0153249
61	2	75157	0	0.0140652	0.0275536	0.999901	0.99962	-0.000280645	-0.0134884
61	2	75924	0	0.0275536	0.0266262	0.99962	0.999646	2.51239e-05	0.000927418
61	2	77735	0	0.0266262	0.0300338	0.999646	0.999549	-9.65339e-05	-0.00340765
61	2	82043	0	0.0300338	0.017857	0.999549	0.999841	0.00029162	0.0121768
61	2	99136	0	0.017857	0.00149635	0.999841	0.999999	0.00015833	0.0163607
62	1	21295	0	0.00114555	0.00222889	0.999999	0.999998	-1.82782e-06	-0.00337444
62	1	32287	0	0.00222889	0.00206845	0.999998	0.999998	3.4473e-07	0.000160439
62	1	42070	0	0.00206845	0.0256156	0.999998	0.999672	-0.000325886	0.027684
62	1	48839	0	0.0256156	0.036437	0.999672	0.999336	-0.000335693	0.0108214
62	1	52235	0	0.036437	0.032121	0.999336	0.999484	0.000147958	-0.00431596
62	1	52654	0	0.032121	0.0067944	0.999484	0.999977	0.00049292	-0.0389154
62	1	62127	0	0.0067944	0.0190545	0.999977	0.999818	-0.000158443	-0.0122601
62	1	86509	0	0.0190545	0.0154092	0.999818	0.999881	6.28182e-05	0.0344637
62	1	93339	0	0.0154092	0.00909378	0.999881	0.999959	7.73757e-05	-0.00631538
62	2	31624	0	0.00149635	0.0136868	0.999999	0.999906	-9.254e-05	-0.0121904
62	2	39077	0	0.0136868	0.0100981	0.999906	0.999949	4.26787e-05	0.0237849
62	2	41153	0	0.0100981	0.011896	0.999949	0.999929	-1.97708e-05	0.00179784
62	2	42110	0	0.011896	0.0271048	0.999929	0.999633	-0.000296535	0.0152089
62	2	44910	0	0.0271048	0.0128801	0.999633	0.999917	0.000284428	-0.0142248
62	2	46339	0	0.0128801	0.00988179	0.999917	0.999951	3.4124e-05	-0.0227619
62	2	61810	0	0.00988179	0.00317627	0.999951	0.999995	4.37815e-05	0.0130581
62	2	63311	0	0.00317627	0.013073	0.999995	0.999915	-8.04046e-05	-0.0162493
62	2	63570	0	0.013073	0.0189642	0.999915	0.99982	-9.43633e-05	0.0320372
62	2	64340	0	0.0189642	0.0218974	0.99982	0.99976	-5.99268e-05	0.00293325
62	2	72688	0	0.0218974	0.0449307	0.99976	0.998991	-0.000769341	-0.0668282
62	2	76330	0	0.0449307	0.0337369	0.998991	0.999431	0.000440395	0.0111939
62	2	80637	0	0.0337369	0.0389985	0.999431	0.99924	-0.000191336	-0.00526165
62	2	80724	0	0.0389985	0.00336877	0.99924	0.999994	0.000755052	0.0423673
62	2	83075	0	0.00336877	0.0246794	0.999994	0.999696	-0.000298817	0.0213106
62	2	85849	0	0.0246794	0.021874	0.999696	0.999761	6.53017e-05	-0.00280536
62	2	86770	0	0.021874	0.0260904	0.999761	0.99966	-0.000101113	-0.0479645
62	2	88556	0	0.0260904	0.0234042	0.99966	0.999726	6.6478e-05	0.0494947
62	2	88869	0	0.0234042	0.0237721	0.999726	0.999717	-8.67704e-06	-0.0471763
62	2	91526	0	0.0237721	0.0182003	0.999717	0.999834	0.000116937	0.00557178
63	1	28925	0	0.00909378	0.0141839	0.999959	0.999899	-5.92415e-05	-0.0232777
63	1	36346	0	0.0141839	0.013118	0.999899	0.999914	1.4551e-05	0.00106593
63	1	58797	0	0.013118	0.00692788	0.999914	0.999976	6.2045e-05	0.0200459
63	1	71943	0	0.00692788	0.00859284	0.999976	0.999963	-1.29206e-05	-0.0155207
63	1	73840	0	0.00859284	0.0112877	0.999963	0.999936	-2.67868e-05	0.0198805
63	1	78377	0	0.0112877	0.0245361	0.999936	0.999699	-0.000237276	0.0132484
63	1	81227	0	0.0245361	0.0207202	0.999699	0.999785	8.63492e-05	-0.00381584
63	2	346	0	0.0182003	0.00463632	0.999834	0.999989	0.00015489	0.013564
63	2	34153	0	0.00463632	0.0240623	0.999989	0.999711	-0.00027871	-0.019426
63	2	39925	0	0.0240623	0.0214202	0.999711	0.999771	6.00865e-05	0.0454824
63	2	40610	0	0.0214202	0.00234257	0.999771	0.999997	0.000226694	-0.0237627
63	2	51289	0	0.00234257	0.0153166	0.999997	0.999883	-0.000114549	0.0176592
63	2	53989	0	0.0153166	0.00432359	0.999883	0.999991	0.000107958	-0.010993
63	2	62726	0	0.00432359	0.000479273	0.999991	1	9.2319e-06	-0.00384432
63	2	66691	0	0.000479273	0.040494	1	0.99918	-0.000819431	-0.0409733
63	2	70917	0	0.040494	0.015595	0.99918	0.999878	0.000698523	0.024899
63	2	82573	0	0.015595	0.0175645	0.999878	0.999846	-3.26532e-05	-0.00196949
64	1	7392	0	0.0207202	0.0367088	0.999785	0.999326	-0.000459	-0.0574291
64	1	8264	0	0.0367088	0.0349188	0.999326	0.999391	6.41087e-05	0.00179
64	1	13569	0	0.0349188	0.0118199	0.999391	0.99993	0.000539954	0.023099
64	1	24757	0	0.0118199	0.0415906	0.99993	0.999135	-0.000794717	-0.0297707
64	1	28385	0	0.0415906	0.00977656	0.999135	0.999952	0.000817431	0.0513671
64	1	93678	0	0.00977656	0.00649831	0.999952	0.999979	2.66769e-05	-0.00327825
64	2	30303	0	0.0175645	0.00168684	0.999846	0.999999	0.000152845	0.0158777
64	2	36654	0	0.00168684	0.0195763	0.999999	0.999808	-0.000190174	0.0212631
64	2	39193	0	0.0195763	0.025286	0.999808	0.99968	-0.000128068	-0.0448623
64	2	40046	0	0.025286	0.0364211	0.99968	0.999337	-0.000343499	-0.0111351
64	2	40871	0	0.0364211	0.00911243	0.999337	0.999958	0.000621924	0.0455336
64	2	42701	0	0.00911243	0.00316955	0.999958	0.999995	3.64959e-05	-0.00594288
64	2	45645	0	0.00316955	0.0139495	0.999995	0.999903	-9.22676e-05	0.01078
64	2	74998	0	0.0139495	0.0224408	0.999903	0.999748	-0.000154488	-0.0363904
64	2	78409	0	0.0224408	0.00408616	0.999748	0.999992	0.000243477	0.0183547
64	2	79713	0	0.00408616	0.000806699	0.999992	1	8.02302e-06	0.00489286
64	2	99347	0	0.000806699	0.00207583	1	0.999998	-1.82915e-06	-0.00288253
65	1	9229	0	0.00649831	0.0186978	0.999979	0.999825	-0.000153677	0.0121994
65	1	12254	0	0.0186978	0.0266479	0.999825	0.999645	-0.000180236	0.00795016
65	1	16317	0	0.0266479	0.0210832	0.999645	0.999778	0.000132815	-0.0477311
65	1	26043	0	0.0210832	0.00783338	0.999778	0.999969	0.000191587	0.0132498
65	1	48691	0	0.00783338	0.0311616	0.999969	0.999515	-0.000454737	0.0389949
65	1	61933	0	0.0311616	0.00370611	0.999515	0.999993	0.000478768	-0.0274554
65	1	82534	0	0.00370611	0.00241456	0.999993	0.999997	3.95258e-06	-0.00129155
65	1	82694	0	0.00241456	0.0178673	0.999997	0.99984	-0.000156693	-0.0202819
65	2	15050	0	0.00207583	0.00287296	0.999998	0.999996	-1.9724e-06	-0.000797126
65	2	41267	0	0.00287296	0.030258	0.999996	0.999542	-0.000453543	-0.027385
65	2	41771	0	0.030258	0.0170298	0.999542	0.999855	0.000312814	0.0132281
65	2	44987	0	0.0170298	0.0249258	0.999855	0.999689	-0.000165627	0.0419557
65	2	54883	0	0.0249258	0.0463074	0.999689	0.998928	-0.000761251	0.0213816
65	2	58006	0	0.0463074	0.0255595	0.998928	0.999673	0.000745822	-0.0207479
65	2	62262	0	0.0255595	4.04265e-05	0.999673	1	0.000326697	-0.0255191
65	2	69561	0	4.04265e-05	0.0109467	1	0.99994	-5.99123e-05	-0.0109871
65	2	85067	0	0.0109467	0.0283851	0.99994	0.999597	-0.000342885	0.0393318
65	2	85924	0	0.0283851	0.00912273	0.999597	0.999958	0.000361311	-0.0192624
65	2	86921	0	0.00912273	0.027393	0.999958	0.999625	-0.000333521	0.0182703
65	2	97157	0	0.027393	0.0246038	0.999625	0.999697	7.25182e-05	-0.0519968
66	1	5810	0	0.0178673	0.0233665	0.99984	0.999727	-0.000113371	0.0412339
66	1	27564	0	0.0233665	0.00204934	0.999727	0.999998	0.000270935	-0.0254159
66	1	27793	0	0.00204934	0.0152928	0.999998	0.999883	-0.000114828	0.0173421
66	1	34705	0	0.0152928	0.00661264	0.999883	0.999978	9.50758e-05	-0.00868016
66	1	35161	0	0.00661264	0.0227837	0.999978	0.99974	-0.000237657	-0.0293963
66	1	38862	0	0.0227837	0.00282052	0.99974	0.999996	0.000255603	0.0199632
66	1	62106	0	0.00282052	0.0187563	0.999996	0.999824	-0.000171906	-0.0159358
66	1	68581	0	0.0187563	0.0329793	0.999824	0.999456	-0.00036785	-0.014223
66	1	74282	0	0.0329793	0.00496689	0.999456	0.999988	0.000531623	0.0280124
66	1	80117	0	0.00496689	0.00566872	0.999988	0.999984	-3.73222e-06	0.0106356
66	1	85363	0	0.00566872	0.0142887	0.999984	0.999898	-8.60128e-05	-0.0199574
66	1	92001	0	0.0142887	0.00920875	0.999898	0.999958	5.9685e-05	0.0234975
66	2	2455	0	0.0246038	0.000346011	0.999697	1	0.000302659	0.0242578
66	2	22696	0	0.000346011	0.0114792	1	0.999934	-6.58242e-05	0.0118252
66	2	38808	0	0.0114792	0.0180528	0.999934	0.999837	-9.70604e-05	-0.029532
66	2	47081	0	0.0180528	0.0217564	0.999837	0.999763	-7.37155e-05	-0.00370358
66	2	67736	0	0.0217564	0.00867318	0.999763	0.999962	0.000199077	0.0304295
67	1	2602	0	0.00920875	0.00453703	0.999958	0.99999	3.21087e-05	-0.00467172
67	1	5090	0	0.00453703	0.0094873	0.99999	0.999955	-3.47115e-05	0.00495027
67	1	5210	0	0.0094873	0.00190538	0.999955	0.999998	4.31902e-05	-0.00758193
67	1	8178	0	0.00190538	0.000210706	0.999998	1	1.79304e-06	-0.00169467
67	1	10445	0	0.000210706	0.0170965	1	0.999854	-0.000146112	0.0168858
67	1	23196	0	0.0170965	0.0265638	0.999854	0.999647	-0.000206653	0.00946737
67	1	38714	0	0.0265638	0.0207836	0.999647	0.999784	0.000136849	-0.00578023
67	1	41308	0	0.0207836	0.0247447	0.999784	0.999694	-9.0167e-05	0.0039611
67	1	44953	0	0.0247447	0.0287567	0.999694	0.999587	-0.000107318	-0.0535014
67	1	50744	0	0.0287567	0.0106522	0.999587	0.999943	0.000356804	0.0181045
67	1	70850	0	0.0106522	0.00684342	0.999943	0.999977	3.3319e-05	0.00380878
67	1	71249	0	0.00684342	0.0011664	0.999977	0.999999	2.27362e-05	0.00800981
67	1	71505	0	0.0011664	0.0213845	0.999999	0.999771	-0.000227942	0.0202181
67	1	89107	0	0.0213845	0.00110316	0.999771	0.999999	0.000228066	-0.0202813
67	2	8973	0	0.00867318	0.00220287	0.999962	0.999998	3.51863e-05	-0.00647031
67	2	11017	0	0.00220287	0.0242959	0.999998	0.999705	-0.000292677	-0.0264988
67	2	13502	0	0.0242959	0.00950733	0.999705	0.999955	0.000249983	0.0147886
67	2	18492	0	0.00950733	0.0139481	0.999955	0.999903	-5.2079e-05	0.0234554
67	2	39702	0	0.0139481	0.00360794	0.999903	0.999993	9.07704e-05	-0.0175561
67	2	61938	0	0.00360794	0.0145484	0.999993	0.999894	-9.93148e-05	0.0181564
67	2	71829	0	0.0145484	0.00811049	0.999894	0.999967	7.2941e-05	-0.00643794
67	2	98803	0	0.00811049	0.00747217	0.999967	0.999972	4.97336e-06	-0.000638318
68	1	14014	0	0.00110316	0.00771552	0.999999	0.99997	-2.91557e-05	-0.00881868
68	1	15780	0	0.00771552	0.0170907	0.99997	0.999854	-0.000116275	-0.0093752
68	1	16208	0	0.0170907	0.000983748	0.999854	1	0.000145573	0.016107
68	1	24192	0	0.000983748	0.00615474	1	0.999981	-1.84564e-05	0.00713849
68	1	26422	0	0.00615474	0.0215305	0.999981	0.999768	-0.000212817	0.0153757
68	1	37002	0	0.0215305	0.0174116	0.999768	0.999848	8.02008e-05	-0.00411881
68	1	60918	0	0.0174116	0.0112407	0.999848	0.999937	8.84099e-05	-0.0286524
68	1	64029	0	0.0112407	0.0102494	0.999937	0.999947	1.06514e-05	0.000991277
68	1	87048	0	0.0102494	0.00408038	0.999947	0.999992	4.42017e-05	0.0143298
68	1	97162	0	0.00408038	0.0261699	0.999992	0.999658	-0.000334052	-0.0302503
68	2	6769	0	0.00747217	0.018508	0.999972	0.999829	-0.000143346	0.0110358
68	2	10292	0	0.018508	0.0154107	0.999829	0.999881	5.25291e-05	-0.00309727
68	2	14783	0	0.0154107	0.0295774	0.999881	0.999563	-0.000318616	0.0141667
68	2	17924	0	0.0295774	0.0233004	0.999563	0.999729	0.000165972	-0.00627703
68	2	19690	0	0.0233004	0.0179403	0.999729	0.999839	0.000110534	-0.0412407
68	2	27125	0	0.0179403	0.0088498	0.999839	0.999961	0.000121774	0.00909045
68	2	34253	0	0.0088498	0.0212375	0.999961	0.999775	-0.000186339	0.0300873
68	2	36245	0	0.0212375	0.00894799	0.999775	0.99996	0.0001855	-0.0122895
68	2	50861	0	0.00894799	0.0240814	0.99996	0.99971	-0.000249892	0.0151334
68	2	51666	0	0.0240814	0.0332427	0.99971	0.999448	-0.000262548	0.00916135
68	2	55208	0	0.0332427	0.00130376	0.999448	0.999999	0.000551841	-0.031939
68	2	56769	0	0.00130376	0.00670493	0.999999	0.999978	-2.16279e-05	0.00540118
68	2	78733	0	0.00670493	0.00062154	0.999978	1	2.22851e-05	-0.00608339
68	2	83675	0	0.00062154	0.00137853	1	0.999999	-7.57022e-07	-0.00200007
68	2	84861	0	0.00137853	0.00668642	0.999999	0.999978	-2.14037e-05	-0.00530789
69	1	1906	0	0.0261699	0.00315436	0.999658	0.999995	0.000337514	0.0293243
69	1	13338	0	0.00315436	0.0276008	0.999995	0.999619	-0.000375857	-0.0307552
69	1	15930	0	0.0276008	0.0131313	0.999619	0.999914	0.000294731	0.0144696
69	1	22358	0	0.0131313	0.0136592	0.999914	0.999907	-7.07179e-06	-0.000527936
69	1	32710	0	0.0136592	0.00635016	0.999907	0.99998	7.31271e-05	0.00730902
69	1	48293	0	0.00635016	0.0133749	0.99998	0.999911	-6.92791e-05	0.0197251
69	1	53400	0	0.0133749	0.00901419	0.999911	0.999959	4.88172e-05	-0.0043607
69	1	57434	0	0.00901419	0.00159696	0.999959	0.999999	3.93535e-05	-0.0106112
69	1	66733	0	0.00159696	0.00322278	0.999999	0.999995	-3.91799e-06	0.00481974
69	1	68252	0	0.00322278	0.00543105	0.999995	0.999985	-9.55494e-06	-0.00865382
69	1	70910	0	0.00543105	0.000112468	0.999985	1	1.47419e-05	0.00531858
69	1	73677	0	0.000112468	0.0164536	1	0.999865	-0.000135346	0.0165661
69	1	74346	0	0.0164536	0.00236012	0.999865	0.999997	0.000132585	-0.0188138
69	1	79953	0	0.00236012	0.0109598	0.999997	0.99994	-5.72714e-05	-0.00859964
69	1	95516	0	0.0109598	0.0089285	0.99994	0.99996	2.01992e-05	0.0198883
69	2	8528	0	0.00668642	0.0174189	0.999978	0.999848	-0.000129346	-0.0107325
69	2	28733	0	0.0174189	0.00320929	0.999848	0.999995	0.00014657	0.0206282
69	2	41424	0	0.00320929	0.0179971	0.999995	0.999838	-0.000156785	-0.0212064
69	2	43039	0	0.0179971	0.00362129	0.999838	0.999993	0.000155402	0.0143758
69	2	47119	0	0.00362129	0.0261404	0.999993	0.999658	-0.000335048	0.0297617
69	2	51204	0	0.0261404	0.0177337	0.999658	0.999843	0.000184436	-0.00840676
69	2	52726	0	0.0177337	0.00206358	0.999843	0.999998	0.000155124	-0.0156701
69	2	61964	0	0.00206358	0.00635269	0.999998	0.99998	-1.8049e-05	0.0042891
69	2	85639	0	0.00635269	0.00534773	0.99998	0.999986	5.87924e-06	-0.0117004
69	2	91817	0	0.00534773	0.0109636	0.999986	0.99994	-4.58005e-05	0.0163114
69	2	99320	0	0.0109636	0.0145239	0.99994	0.999895	-4.53706e-05	-0.0254876
70	1	1931	0	0.0089285	0.0127985	0.99996	0.999918	-4.20408e-05	-0.021727
70	1	12994	0	0.0127985	0.00939829	0.999918	0.999956	3.77376e-05	0.00340021
70	2	25106	0	0.0145239	0.0221832	0.999895	0.999754	-0.000140564	0.0367071
70	2	26162	0	0.0221832	0.0196924	0.999754	0.999806	5.21519e-05	-0.00249074
70	2	31774	0	0.0196924	0.00869874	0.999806	0.999962	0.000156074	-0.0283912
70	2	31989	0	0.00869874	0.0017244	0.999962	0.999999	3.63479e-05	0.00697433
70	2	46135	0	0.0017244	0.00560496	0.999999	0.999984	-1.42209e-05	0.00732936
70	2	54888	0	0.00560496	0.0325644	0.999984	0.99947	-0.000514379	0.0269594
70	2	55651	0	0.0325644	0.0167726	0.99947	0.999859	0.000389635	-0.0157918
70	2	78558	0	0.0167726	0.0168606	0.999859	0.999858	-1.48019e-06	8.80198e-05
70	2	83530	0	0.0168606	0.0121713	0.999858	0.999926	6.80718e-05	-0.00468928
70	2	90548	0	0.0121713	0.0272805	0.999926	0.999628	-0.000297998	0.0151092
70	2	92786	0	0.0272805	0.00882253	0.999628	0.999961	0.00033325	-0.036103
70	2	97855	0	0.00882253	0.00542268	0.999961	0.999985	2.42161e-05	0.0142452
70	2	98618	0	0.00542268	0.00254304	0.999985	0.999997	1.14692e-05	-0.00796572
71	1	80	0	0.00939829	0.0395215	0.999956	0.999219	-0.00073654	-0.0301232
71	1	6899	0	0.0395215	0.0363768	0.999219	0.999339	0.000119346	0.0758983
71	1	6906	0	0.0363768	0.00137796	0.999339	0.999999	0.000660906	-0.0377548
71	1	16793	0	0.00137796	0.00891125	0.999999	0.99996	-3.8755e-05	0.0102892
71	1	36339	0	0.00891125	0.00725138	0.99996	0.999974	1.3414e-05	-0.00165987
71	1	40880	0	0.00725138	0.0204787	0.999974	0.99979	-0.00018338	0.0132273
71	1	44174	0	0.0204787	0.032475	0.99979	0.999473	-0.000317573	-0.0529536
71	1	51813	0	0.032475	0.010562	0.999473	0.999944	0.000471644	0.0219129
71	1	52961	0	0.010562	0.0114667	0.999944	0.999934	-9.96469e-06	0.0220288
71	1	62296	0	0.0114667	0.00739205	0.999934	0.999973	3.84226e-05	-0.00407469
71	1	67460	0	0.00739205	0.00884264	0.999973	0.999961	-1.17749e-05	-0.0162347
71	1	71329	0	0.00884264	0.0079383	0.999961	0.999968	7.58788e-06	0.000904342
71	1	84276	0	0.0079383	0.00933326	0.999968	0.999956	-1.20465e-05	-0.00139496
71	1	97444	0	0.00933326	0.0334705	0.999956	0.99944	-0.000516447	0.0428037
71	2	1748	0	0.00254304	0.0107413	0.999997	0.999942	-5.44528e-05	0.0132843
71	2	17730	0	0.0107413	0.0151568	0.999942	0.999885	-5.71756e-05	0.00441555
71	2	23680	0	0.0151568	0.00406715	0.999885	0.999992	0.0001066	-0.0110897
71	2	46393	0	0.00406715	0.0120163	0.999992	0.999928	-6.39224e-05	-0.0160834
71	2	52411	0	0.0120163	0.017982	0.999928	0.999838	-8.94769e-05	0.0299983
71	2	63884	0	0.017982	0.0153204	0.999838	0.999883	4.43193e-05	-0.00266156
71	2	64276	0	0.0153204	0.00619028	0.999883	0.999981	9.82029e-05	-0.00913016
71	2	75974	0	0.00619028	0.00591185	0.999981	0.999983	1.68478e-06	-0.0121021
71	2	83539	0	0.00591185	0.0351489	0.999983	0.999382	-0.000600066	0.0410607
71	2	86170	0	0.0351489	0.0164852	0.999382	0.999864	0.000481956	-0.0516341
72	1	174	0	0.0334705	0.0145059	0.99944	0.999895	0.000455029	-0.0479763
72	1	9961	0	0.0145059	0.0485877	0.999895	0.99882	-0.0010746	-0.0340818
72	1	12025	0	0.0485877	0.00658243	0.99882	0.999978	0.00115939	0.0551702
72	1	16786	0	0.00658243	0.0182103	0.999978	0.999834	-0.000144133	-0.0247928
72	1	36706	0	0.0182103	0.0103021	0.999834	0.999947	0.000112748	0.00790822
72	1	95754	0	0.0103021	0.0284445	0.999947	0.999596	-0.000351416	-0.0181424
72	2	2554	0	0.0164852	0.0113663	0.999864	0.999935	7.12873e-05	0.00511891
72	2	10062	0	0.0113663	0.00351928	0.999935	0.999994	5.84056e-05	0.0148856
72	2	20375	0	0.00351928	0.027165	0.999994	0.999631	-0.000362711	0.0236458
72	2	26120	0	0.027165	0.00937273	0.999631	0.999956	0.000325098	-0.0365378
72	2	27614	0	0.00937273	0.0168379	0.999956	0.999858	-9.78289e-05	0.0262106
72	2	31474	0	0.0168379	0.0138036	0.999858	0.999905	4.64888e-05	-0.0030343
72	2	35330	0	0.0138036	0.0227554	0.999905	0.999741	-0.00016362	-0.036559
72	2	43778	0	0.0227554	0.00506709	0.999741	0.999987	0.000246096	0.0278225
72	2	46716	0	0.00506709	0.00181934	0.999987	0.999998	1.11827e-05	-0.00688643
72	2	61109	0	0.00181934	0.0200531	0.999998	0.999799	-0.000199388	-0.0182337
72	2	61249	0	0.0200531	0.00972565	0.999799	0.999953	0.00015378	0.0103274
72	2	67979	0	0.00972565	0.000855105	0.999953	1	4.69296e-05	0.0105808
72	2	70610	0	0.000855105	0.00165639	1	0.999999	-1.0062e-06	0.00080128
72	2	80824	0	0.00165639	0.0119756	0.999999	0.999928	-7.03335e-05	0.0103192
72	2	96624	0	0.0119756	0.0207932	0.999928	0.999784	-0.000144459	0.00881753
73	1	9798	0	0.0284445	0.0325723	0.999596	0.99947	-0.000125925	0.0610168
73	1	11410	0	0.0325723	0.00514708	0.99947	0.999987	0.000517366	-0.0377194
73	1	21909	0	0.00514708	0.0127797	0.999987	0.999918	-6.8412e-05	0.0179268
73	1	25864	0	0.0127797	0.0218427	0.999918	0.999761	-0.000156878	-0.0346224
73	1	26383	0	0.0218427	0.020604	0.999761	0.999788	2.62897e-05	0.0012387
73	1	39045	0	0.020604	0.0407687	0.999788	0.999169	-0.000618592	0.0613727
73	1	39125	0	0.0407687	0.0144268	0.999169	0.999896	0.000727243	-0.0263419
73	1	45199	0	0.0144268	0.010412	0.999896	0.999946	4.98631e-05	-0.0248388
73	1	56012	0	0.010412	0.00178697	0.999946	0.999998	5.26095e-05	0.012199
73	1	76734	0	0.00178697	0.0297047	0.999998	0.999559	-0.000439491	-0.0314917
73	1	76825	0	0.0297047	0.00092334	0.999559	1	0.000440855	0.030628
73	1	85266	0	0.00092334	0.00512372	1	0.999987	-1.26999e-05	0.00420038
73	2	13683	0	0.0207932	0.00564022	0.999784	0.999984	0.000200292	-0.0264334
73	2	16287	0	0.00564022	0.00177401	0.999984	0.999998	1.43326e-05	0.00741424
73	2	19552	0	0.00177401	0.0112162	0.999998	0.999937	-6.13266e-05	-0.0129903
73	2	61013	0	0.0112162	0.0347368	0.999937	0.999397	-0.000540273	0.045953
73	2	62335	0	0.0347368	0.00947202	0.999397	0.999955	0.000558617	-0.0252647
73	2	82828	0	0.00947202	0.0390105	0.999955	0.999239	-0.000715795	-0.0484825
73	2	86708	0	0.0390105	0.0380094	0.999239	0.999278	3.85525e-05	0.00100108
73	2	87908	0	0.0380094	0.0130813	0.999278	0.999914	0.000637001	0.0249281
74	1	6013	0	0.00512372	0.0065553	0.999987	0.999979	-8.3597e-06	0.00143158
74	1	14290	0	0.0065553	0.0284814	0.999979	0.999594	-0.000384036	-0.0350367
74	1	17705	0	0.0284814	0.00765256	0.999594	0.999971	0.000376385	0.0208288
74	1	21652	0	0.00765256	0.00662514	0.999971	0.999978	7.33466e-06	0.00102742
74	1	32328	0	0.00662514	0.000524183	0.999978	1	2.18091e-05	0.00610096
74	1	35480	0	0.000524183	0.000324131	1	1	8.48536e-08	0.000848314
74	1	56873	0	0.000324131	0.012614	1	0.99992	-7.95002e-05	-0.0129381
74	1	59128	0	0.012614	0.0206718	0.99992	0.999786	-0.000134096	-0.0080578
74	1	66587	0	0.0206718	0.0140656	0.999786	0.999901	0.000114746	0.0347374
74	1	80577	0	0.0140656	0.0142697	0.999901	0.999898	-2.89065e-06	0.000204032
74	1	97027	0	0.0142697	0.02573	0.999898	0.999669	-0.000229177	0.0114603
74	1	97639	0	0.02573	0.0160001	0.999669	0.999872	0.000203035	-0.00972988
